resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-016/,SAME-AS,/orgs/CIEL/sources/CIEL/,136163,Lactational amenorrhea,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-017/,SAME-AS,/orgs/CIEL/sources/CIEL/,5632,Currently breastfeeding child,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-018/,SAME-AS,/orgs/CIEL/sources/CIEL/,162558,Disability,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-020/,SAME-AS,/orgs/CIEL/sources/CIEL/,159922,Deworming,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,166102,First name,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-002/,SAME-AS,/orgs/CIEL/sources/CIEL/,166103,Last name,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,1533,Respondent gender,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,159576,HIV status,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,5630,Method of delivery,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,1712,Highest education level,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,1054,Civil status,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PER-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,162729,Next of kin name (text),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,5085,Systolic blood pressure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-002/,SAME-AS,/orgs/CIEL/sources/CIEL/,5086,Diastolic blood pressure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-003/,SAME-AS,/orgs/CIEL/sources/CIEL/,5087,Pulse,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,5242,Respiratory rate,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,5088,Temperature (C),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-PRE-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,5090,Height (cm),high
