id,name,kinyarwanda,kirundi,somali,name_source,translation_id,eheza_field_path,source_module,elm_construct,datatype
EHEZA-0592,Prenatal Health Education Value,,,,fallback,,PrenatalHealthEducationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0593,Signs Phase2,,,,fallback,,PrenatalHealthEducationValue.signsPhase2,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0594,Prenatal Health Education Sign,,,,fallback,,PrenatalHealthEducationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0595,Education Family Planning,,,,fallback,,PrenatalHealthEducationSign.EducationFamilyPlanning,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0596,Nausea and Vomiting,Iseseme no kuruka,Iseseme no kudahwa,Lalabo iyo matag,translation,EducationNauseaVomiting,PrenatalHealthEducationSign.EducationNauseaVomiting,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0597,Leg Cramps,Ibinya mu maguru,Ibinyanya vy'amaguru,Kabaabyo Lugaha ah,translation,EducationLegCramps,PrenatalHealthEducationSign.EducationLegCramps,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0598,Lower Back Pain,Kubabara umugongo wo hasi,Ububabare bw'umugongo wo hasi,Xanuun Dhinca dambe ah,translation,EducationLowBackPain,PrenatalHealthEducationSign.EducationLowBackPain,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0599,Constipation,Kwituma impatwe,Ukuzura inda,Calool istaag,translation,EducationConstipation,PrenatalHealthEducationSign.EducationConstipation,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0600,Heartburn,Ikirungurira,Ugusha k'umutima,,translation,EducationHeartburn,PrenatalHealthEducationSign.EducationHeartburn,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0601,Varicose Veins,Kubyimba kw'imitsi (imigarura) y'amaraso,Ivyimba ry'imitsi,Lugo Waraabow,translation,EducationVaricoseVeins,PrenatalHealthEducationSign.EducationVaricoseVeins,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0602,Leg Pain or Redness,Kubabara akaguru kamwe cyangwa gutukura ku kuguru kumwe,Ububabare no kubenjuka ku maguru,Lugo xanuun ama Gaduudnaasho,translation,EducationLegPainRedness,PrenatalHealthEducationSign.EducationLegPainRedness,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0603,Pelvic Pain,Kubabara mu kiziba cy'inda,Ububabare bwo mu nda yo hepfo,Dhabar Xanuun,translation,EducationPelvicPain,PrenatalHealthEducationSign.EducationPelvicPain,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0604,Safer Sex Practices,Imibonano mpuzabitsina ikingiye,Imigirwa mpuzabitsina ikingiwe,Hababka bad qabka leh ee Galmada,translation,EducationSaferSex,PrenatalHealthEducationSign.EducationSaferSex,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0605,Education HIV Detectable Viral Load,,,,fallback,,PrenatalHealthEducationSign.EducationHIVDetectableViralLoad,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0606,Maternal Mental Health,Ubuzima bwo mu mutwe ku mugore utwite,Ingwara yo mu mutwe ku muvyeyi ufite imbanyi,,translation,EducationMentalHealth,PrenatalHealthEducationSign.EducationMentalHealth,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0607,Education Diabetes,,,,fallback,,PrenatalHealthEducationSign.EducationDiabetes,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0608,Early Mastitis or Engorgement,Uburwayi bwo kubyimba amabere bwaje kare cyane,Iyuzura ry'amaberebere (Mastite précoce),,translation,EducationEarlyMastitisOrEngorgment,PrenatalHealthEducationSign.EducationEarlyMastitisOrEngorgment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0609,Mastitis,Uburwayi bw'amabere,Ingwara y'imoko ituma amaberebere adasohoka,,translation,EducationMastitis,PrenatalHealthEducationSign.EducationMastitis,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0610,Grief,Intimba,,Niyadjab,translation,EducationGrief,PrenatalHealthEducationSign.EducationGrief,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0611,Partner Presence,Guherekezwa n'umutware,,,translation,EducationHIVPartnerPresence,PrenatalHealthEducationSign.EducationHIVPartnerPresence,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0612,No Prenatal Health Education Signs,,,,fallback,,PrenatalHealthEducationSign.NoPrenatalHealthEducationSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0613,Prenatal Follow Up,,,,fallback,,PrenatalFollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0614,Prenatal Follow Up Value,,,,fallback,,PrenatalFollowUpValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0615,Prenatal Assesment,,,,fallback,,PrenatalAssesment,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0616,Routine Pregnancy Follow Up,Gukurikirana Umubyeyi Utwite Bisanzwe,Ikurikiranwa ry'imbanyi rya buri munsi,Ka war Qabka Joogtada ee Uurka,translation,AssesmentNormalPregnancy,PrenatalAssesment.AssesmentNormalPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0617,High Risk Pregnancy,Inda Ibangamiwe n'ibibazo Bikomeye,Imbanyi iri mu ngorane yo hejuru,Uur Halistiisu Sarreyso,translation,AssesmentHighRiskPregnancy,PrenatalAssesment.AssesmentHighRiskPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0618,Prenatal Send To HC,,,,fallback,,PrenatalSendToHC,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0619,Prenatal Referral Value,,,,fallback,,PrenatalReferralValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0620,Send To HC Signs,,,,fallback,,PrenatalReferralValue.sendToHCSigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0621,Reason For Not Sending To HC,,,,fallback,,PrenatalReferralValue.reasonForNotSendingToHC,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0622,Refer To Facility Signs,,,,fallback,,PrenatalReferralValue.referToFacilitySigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0623,Facility Non Referral Reasons,,,,fallback,,PrenatalReferralValue.facilityNonReferralReasons,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0624,Refer To Facility Sign,,,,fallback,,ReferToFacilitySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0625,Refer To Hospital,,,,fallback,,ReferToFacilitySign.ReferToHospital,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0626,Referral Form Hospital,,,,fallback,,ReferToFacilitySign.ReferralFormHospital,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0627,Refer To Mental Health Specialist,,,,fallback,,ReferToFacilitySign.ReferToMentalHealthSpecialist,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0628,Referral Form Mental Health Specialist,,,,fallback,,ReferToFacilitySign.ReferralFormMentalHealthSpecialist,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0629,Accompany To Mental Health Specialist,,,,fallback,,ReferToFacilitySign.AccompanyToMentalHealthSpecialist,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0630,Refer To ARV Program,,,,fallback,,ReferToFacilitySign.ReferToARVProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0631,Referral Form ARV Program,,,,fallback,,ReferToFacilitySign.ReferralFormARVProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0632,Accompany To ARV Program,,,,fallback,,ReferToFacilitySign.AccompanyToARVProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0633,Refer To NCD Program,,,,fallback,,ReferToFacilitySign.ReferToNCDProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0634,Referral Form NCD Program,,,,fallback,,ReferToFacilitySign.ReferralFormNCDProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0635,Accompany To NCD Program,,,,fallback,,ReferToFacilitySign.AccompanyToNCDProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0636,Refer To ANC Services,,,,fallback,,ReferToFacilitySign.ReferToANCServices,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0637,Referral Form ANC Services,,,,fallback,,ReferToFacilitySign.ReferralFormANCServices,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0638,Accompany To ANC Services,,,,fallback,,ReferToFacilitySign.AccompanyToANCServices,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0639,Refer To Ultrasound,,,,fallback,,ReferToFacilitySign.ReferToUltrasound,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0640,Referral Form Ultrasound,,,,fallback,,ReferToFacilitySign.ReferralFormUltrasound,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0641,No Refer To Facility Signs,,,,fallback,,ReferToFacilitySign.NoReferToFacilitySigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0642,Non Referral Sign,,,,fallback,,NonReferralSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0643,Non Referral Reason Hospital,,,,fallback,,NonReferralSign.NonReferralReasonHospital,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0644,Non Referral Reason Mental Health Specialist,,,,fallback,,NonReferralSign.NonReferralReasonMentalHealthSpecialist,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0645,Non Referral Reason ARV Program,,,,fallback,,NonReferralSign.NonReferralReasonARVProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0646,Non Referral Reason NCD Program,,,,fallback,,NonReferralSign.NonReferralReasonNCDProgram,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0647,Non Referral Reason ANC Services,,,,fallback,,NonReferralSign.NonReferralReasonANCServices,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0648,Non Referral Reason Ultrasound,,,,fallback,,NonReferralSign.NonReferralReasonUltrasound,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0649,No Non Referral Signs,,,,fallback,,NonReferralSign.NoNonReferralSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0650,Referral Facility,,,,fallback,,ReferralFacility,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0651,Prenatal Appointment Confirmation Value,,,,fallback,,PrenatalAppointmentConfirmationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0652,Prenatal Appointment Confirmation,,,,fallback,,PrenatalAppointmentConfirmation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0653,Prenatal Malaria Test,,,,fallback,,PrenatalMalariaTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0654,Malaria Test Value,,,,fallback,,MalariaTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0655,Execution Note,,,,fallback,,MalariaTestValue.executionNote,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0656,Execution Date,,,,fallback,,MalariaTestValue.executionDate,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-0657,Test Prerequisites,,,,fallback,,MalariaTestValue.testPrerequisites,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0658,Test Result,,,,fallback,,MalariaTestValue.testResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0659,Blood Smear Result,,,,fallback,,MalariaTestValue.bloodSmearResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0660,Test Execution Note,,,,fallback,,TestExecutionNote,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0661,Run Today,Ikizamini cyakozwe uyu munsi,Gikorwe uno munsi,Hada la Ogaanayo,translation,TestNoteRunToday,TestExecutionNote.TestNoteRunToday,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0662,Run Previously,Ikizamimi cyakozwe ubushize,Cakozwe ubushize,Horay loo Ogaaday,translation,TestNoteRunPreviously,TestExecutionNote.TestNoteRunPreviously,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0663,Lack of Reagents,Kubura kw'ibikoresho byo gupima,Ibura ry'imiti ikoreshwa mu gupima,Milan la`aan,translation,TestNoteLackOfReagents,TestExecutionNote.TestNoteLackOfReagents,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0664,Lack of Other Supplies,Kubura kw'ibindi bikoresho bicyenerwa mu gupima,Ibura ry'ibikoresho bindi,Aan lahayn agabka kale,translation,TestNoteLackOfOtherSupplies,TestExecutionNote.TestNoteLackOfOtherSupplies,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0665,No Equipment,Nta gikoresho gihari,Nta bikoresho,Ma jiro Qalab,translation,TestNoteNoEquipment,TestExecutionNote.TestNoteNoEquipment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0666,Broken Equipment,Igikoresho gipima cyarangiritse,Ibikoresho vyaramenetse,,translation,TestNoteBrokenEquipment,TestExecutionNote.TestNoteBrokenEquipment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0667,Known as Positive,Asanzwe afite ubwandu,Birazwi ko arwaye,,translation,TestNoteKnownAsPositive,TestExecutionNote.TestNoteKnownAsPositive,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0668,To be Done at Hospital,,Gukorerwa mu Bitaro,Lagu sameynayo Isbitaalka,translation,TestNoteToBeDoneAtHospital,TestExecutionNote.TestNoteToBeDoneAtHospital,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0669,+,,,,translation,BloodSmearPlus,BloodSmearResult.BloodSmearPlus,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0670,++,,,,translation,BloodSmearPlusPlus,BloodSmearResult.BloodSmearPlusPlus,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0671,+++,,,,translation,BloodSmearPlusPlusPlus,BloodSmearResult.BloodSmearPlusPlusPlus,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0672,Prenatal HIV Test,,,,fallback,,PrenatalHIVTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0673,HIV Test Value,,,,fallback,,HIVTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0674,Hiv Signs,,,,fallback,,HIVTestValue.hivSigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0675,Prenatal HIV Sign,,,,fallback,,PrenatalHIVSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0676,Pending Input,,,,translation,PrenatalHIVSignPendingInput,PrenatalHIVSign.PrenatalHIVSignPendingInput,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0677,Prenatal HIVPCR Test,,,,fallback,,PrenatalHIVPCRTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0678,HIVPCR Result,,,,fallback,,HIVPCRResult,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0679,<20 copies,Munsi ya kopi 20,Munsi ya kopi 20,,translation,ResultSuppressedViralLoad,HIVPCRResult.ResultSuppressedViralLoad,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0680,Result Detectible Viral Load,,,,fallback,,HIVPCRResult.ResultDetectibleViralLoad,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0681,HIVPCR Test Value,,,,fallback,,HIVPCRTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0682,Hiv Viral Load Status,,,,fallback,,HIVPCRTestValue.hivViralLoadStatus,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0683,Hiv Viral Load,,,,fallback,,HIVPCRTestValue.hivViralLoad,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0684,Viral Load Status,,,,fallback,,ViralLoadStatus,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0685,Viral Load Detectable,,,,fallback,,ViralLoadStatus.ViralLoadDetectable,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0686,Viral Load Undetectable,,,,fallback,,ViralLoadStatus.ViralLoadUndetectable,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0687,Prenatal Hepatitis B Test,,,,fallback,,PrenatalHepatitisBTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0688,Hepatitis B Test Value,,,,fallback,,HepatitisBTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0689,Originating Encounter,,,,fallback,,HepatitisBTestValue.originatingEncounter,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-0690,Prenatal Syphilis Test,,,,fallback,,PrenatalSyphilisTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0691,Syphilis Test Value,,,,fallback,,SyphilisTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0692,Symptoms,,,,fallback,,SyphilisTestValue.symptoms,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0693,Illness Symptom,,,,fallback,,IllnessSymptom,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0694,Headache,Kubabara umutwe,Kumeneka umutwe,Madax xanuun,translation,IllnessSymptomHeadache,IllnessSymptom.IllnessSymptomHeadache,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0695,Vision Changes,Uko areba byahindutse,Impinduka y'icerekezo,,translation,IllnessSymptomVisionChanges,IllnessSymptom.IllnessSymptomVisionChanges,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0696,"Rash on body, feet or hands",Ari kwishimagura ku mubiri: ku birenge cg ibiganza,"Amaherehere k'umubiri, ku birenge canke mu ntoke","Nabar jirka ah, cagaha ama gacmaha",translation,IllnessSymptomRash,IllnessSymptom.IllnessSymptomRash,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0697,Painless ulcer in mouth,Agasebe kataryana mu kanwa,Igikomere kitababaza mu kanwa,Boog aan xanuun lahayn oo afka ah,translation,IllnessSymptomPainlessUlcerMouth,IllnessSymptom.IllnessSymptomPainlessUlcerMouth,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0698,Painless ulcer in genital area,Agasebe kataryana mu myanya ndangagitsina,Igikomere kitababaza mu bihimba vy'irondoka,Boog aan xanuun lahayn oo xubinta taranka ah,translation,IllnessSymptomPainlessUlcerGenitals,IllnessSymptom.IllnessSymptomPainlessUlcerGenitals,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
